COD_SUCURSAL;COD_CLIENTE;SERIE;COD_TIPO_DOCUMENTO;DOCUMENTO;FECHA_EMISION;FECHA_VENCIMIENTO;SALDO;MORA
D;29570;FET0;FT;0126910;29-04-2016;30-05-2016;50456;134
D;29570;FET0;FT;0142062;22-07-2016;22-08-2016;25228;50
F2;29581;fet0;FT;0078738;30-03-2015;29-04-2015;20801;531
F2;29581;fet0;FT;0087953;14-05-2015;13-06-2015;188734;486
F2;29581;fet0;FT;0117103;28-12-2015;27-01-2016;15222;258
F2;29581;FET0;FT;0141038;29-06-2016;29-07-2016;9368;74
F2;29581;FET0;FT;0141330;22-07-2016;21-08-2016;98189;51
F2;29581;FET0;FT;0147917;02-09-2016;02-10-2016;24547;9
F2;29581;FET0;FT;0152471;07-09-2016;07-10-2016;49095;4
F2;29581;FET0;FT;0152507;09-09-2016;09-10-2016;49095;2
F2;29581;FET0;FT;0152569;15-09-2016;15-10-2016;69058;-4
f2;29581;FET0;FN;0152610;21-09-2016;21-10-2016;49095;-10
F2;29581;fet0;FT;0152614;21-09-2016;21-10-2016;24547;-10
F2;29581;FET0;FT;0152668;27-09-2016;27-10-2016;49095;-16
F2;29581;FET0;FT;0152730;28-09-2016;28-10-2016;9368;-17
J;29610;fnn0;FN;0604241;30-09-2011;31-10-2011;5813;1807
J;29610;FNN0;FN;0624531;13-02-2012;14-03-2012;29084;1672
j;29610;fnn0;FN;0644550;06-08-2012;06-08-2012;76776;1527
J;29610;CP;CP;282436;09-08-2016;09-08-2016;1000000;63
F;29633;FNN0;FN;0538816;02-12-2009;01-01-2010;563584;2475
F;29633;FNN0;FN;0495285;12-12-2008;12-01-2009;223770;2829
F;29633;FNN0;FN;0497767;29-01-2009;02-03-2009;295120;2780
F;29633;fnn0;FN;0498040;29-01-2009;02-03-2009;277865;2780
F;29633;FNN0;FN;0536957;29-10-2009;30-11-2009;303248;2507
F;29633;FET0;FT;0130491;06-05-2016;06-06-2016;292038;127
f;29633;FET0;FN;0133347;24-05-2016;23-06-2016;408836;110
F;29633;fet0;FT;0133404;24-05-2016;23-06-2016;299880;110
F;29633;FET0;FT;0135994;09-06-2016;11-07-2016;304354;92
f;29633;FET0;FN;0136344;24-06-2016;25-07-2016;408836;78
F;29633;FET0;FT;0136400;24-06-2016;25-07-2016;299880;78
f;29633;FET0;FN;0136494;29-06-2016;29-07-2016;711840;74
f;29633;FET0;FN;0146515;18-08-2016;19-09-2016;927778;22
f;29633;FET0;FN;0146664;24-08-2016;23-09-2016;408836;18
F;29633;FET0;FT;0146724;24-08-2016;23-09-2016;299880;18
F;29633;FET0;FT;0149456;05-09-2016;05-10-2016;304354;6
f;29633;FET0;FN;0149823;26-09-2016;26-10-2016;408836;-15
F;29633;fet0;FT;0149910;27-09-2016;27-10-2016;304354;-16
F;29633;fet0;FT;0149927;27-09-2016;27-10-2016;299880;-16
f;29633;FET0;FN;0150014;29-09-2016;31-10-2016;794700;-20
F1;29645;FET0;FT;0068263;09-12-2014;08-01-2015;119000;642
F1;29645;FET0;FT;0073553;30-01-2015;30-01-2015;178500;620
F1;29645;FET0;FT;0076216;20-02-2015;20-02-2015;119000;599
F1;29645;FET0;FT;0079470;16-03-2015;16-03-2015;119000;575
f;29670;FET0;FN;0146092;27-07-2016;26-08-2016;23876;46
f;29670;FET0;FN;0146665;24-08-2016;23-09-2016;23876;18
F;29670;FET0;FT;0146818;30-08-2016;29-09-2016;80714;12
f;29670;FET0;FN;0149827;26-09-2016;26-10-2016;27252;-15
c;29710;fet0;FT;0060185;26-09-2014;27-10-2014;342720;715
i;29719;an;an;0089402;24-09-2015;24-09-2015;-34058;383
i;29719;an;an;0099144;30-10-2015;30-10-2015;-34058;347
F;29746;FET0;FN;0059017;24-09-2014;24-10-2014;146879;718
F2;29746;FET0;FT;0141039;29-06-2016;29-07-2016;48327;74
F2;29746;FET0;FT;0147684;22-08-2016;21-09-2016;431646;20
F2;29746;FET0;FT;0147799;31-08-2016;30-09-2016;190374;11
F2;29746;FET0;FT;0147842;31-08-2016;30-09-2016;49013;11
F2;29746;FET0;FT;0147907;01-09-2016;01-10-2016;153435;10
F2;29746;FET0;FT;0147909;02-09-2016;02-10-2016;522803;9
F2;29746;FET0;FT;0152512;12-09-2016;12-10-2016;454908;-1
F2;29746;FET0;FN;0152599;21-09-2016;21-10-2016;373418;-10
F2;29746;FET0;FT;0152731;28-09-2016;28-10-2016;49013;-17
F2;29746;FET0;FT;0152774;29-09-2016;29-10-2016;671146;-18
j;29748;FNN0;FN;0559690;30-06-2010;30-07-2010;4463;2265
j;29748;FNN0;FN;0559948;30-07-2010;30-08-2010;4463;2234
j;29748;FNN0;FN;0560225;31-08-2010;30-09-2010;4463;2203
J;29748;FNN0;FN;0560495;30-09-2010;01-11-2010;4463;2171
j;29748;FNN0;FN;0568291;29-10-2010;29-11-2010;4463;2143
j;29748;FNN0;FN;0574080;30-11-2010;30-12-2010;4463;2112
j;29748;FNN0;FN;0593181;30-06-2011;01-08-2011;4463;1898
F;29764;FNN0;FN;0540942;19-01-2010;22-03-2010;29792;2395
f;29764;fnn0;FN;0589071;15-04-2011;16-05-2011;61558;1975
F;29764;FNN0;FN;0589273;20-04-2011;20-06-2011;7979;1940
F;29764;FNN0;FN;0589274;20-04-2011;20-05-2011;53141;1971
F;29764;FNN0;FN;0646710;24-08-2012;24-09-2012;214200;1478
F;29764;FET0;FT;0009525;18-01-2013;18-02-2013;28816;1331
F;29764;FET0;FT;0009526;18-01-2013;18-02-2013;61558;1331
F;29764;FET0;FT;0009748;25-01-2013;25-02-2013;51604;1324
F;29764;FET0;FT;0010040;28-01-2013;27-02-2013;61558;1322
F;29764;FET0;FT;0011795;04-03-2013;03-04-2013;37049;1287
F;29764;FET0;FT;0015206;15-03-2013;15-04-2013;83370;1275
F;29764;FET0;FT;0015214;15-03-2013;15-04-2013;26570;1275
F;29764;FET0;FT;0016153;28-03-2013;29-04-2013;13285;1261
F;29764;fet0;FT;0019903;28-05-2013;27-06-2013;61558;1202
F;29764;FET0;FT;0031098;26-08-2013;25-09-2013;110033;1112
F;29764;FET0;FT;0031489;30-08-2013;30-09-2013;115954;1107
F;29764;FET0;FT;0047769;28-03-2014;28-04-2014;272213;897
f;29764;fet0;FT;0070093;29-12-2014;28-01-2015;182963;622
f;29764;fet0;FT;0070099;29-12-2014;28-01-2015;272213;622
F;29764;FET0;FT;0070102;29-12-2014;28-01-2015;88128;622
H;29764;FET0;FT;0035196;30-10-2013;29-11-2013;4463;1047
I;29764;fnn0;FN;0572017;06-12-2010;05-01-2011;243901;2106
c;29802;fet0;FT;0039542;28-02-2014;29-04-2014;73185;896
c;29802;fet0;FT;0039543;28-02-2014;29-04-2014;144704;896
c;29802;fet0;FT;0039544;28-02-2014;29-04-2014;28322;896
D;29802;FNN0;FN;0645647;27-09-2012;29-10-2012;43923;1443
D;29802;FET0;FT;0028400;23-05-2014;23-06-2014;868700;841
D;29802;FET0;FT;0028476;30-05-2014;30-06-2014;434350;834
D;29802;FET0;FT;0028536;26-06-2014;28-07-2014;434350;806
D;29802;FET0;FT;0028748;31-07-2014;01-09-2014;868700;771
D;29802;FET0;FT;0062626;24-02-2015;26-03-2015;60214;565
D;29802;FET0;FT;0062648;24-02-2015;27-04-2015;315507;533
D;29802;FET0;FT;0062649;24-02-2015;27-04-2015;740228;533
D;29802;FET0;FT;0062650;24-02-2015;27-04-2015;885327;533
D;29802;FET0;FT;0062651;24-02-2015;27-04-2015;376354;533
D;29802;FET0;FT;0062653;24-02-2015;27-04-2015;676087;533
D;29802;fet0;FT;0062693;25-02-2015;27-03-2015;569820;564
D;29802;FET0;FT;0114086;26-02-2016;26-04-2016;676087;168
D;29802;FET0;FT;0114087;26-02-2016;26-04-2016;303807;168
D;29802;FET0;FT;0114088;26-02-2016;26-04-2016;176232;168
D;29802;FET0;FT;0114089;26-02-2016;26-04-2016;676087;168
D;29802;FET0;FT;0126859;28-04-2016;30-05-2016;176232;134
D;29802;FET0;FT;0127123;28-06-2016;28-07-2016;329050;75
D;29802;FET0;FT;0142093;28-07-2016;29-08-2016;673245;43
D;29802;FET0;FT;0142094;28-07-2016;29-08-2016;736098;43
D;29802;FET0;FT;0142095;28-07-2016;29-08-2016;667197;43
D;29802;FET0;FT;0142096;28-07-2016;29-08-2016;1295732;43
D;29802;fet0;FT;0142140;29-07-2016;29-08-2016;79006;43
D;29802;FET0;FT;0142142;29-07-2016;29-08-2016;504098;43
D;29802;FET0;FT;0142273;30-08-2016;29-09-2016;987151;12
D;29802;FET0;FT;0142274;30-08-2016;29-09-2016;1472197;12
D;29802;FET0;FT;0142275;30-08-2016;29-09-2016;736098;12
D;29802;FET0;FT;0142276;30-08-2016;29-09-2016;628534;12
D;29802;FET0;FT;0142277;30-08-2016;29-09-2016;314267;12
D;29802;FET0;FT;0142278;30-08-2016;29-09-2016;736098;12
D;29802;fet0;FT;0142313;31-08-2016;30-09-2016;116134;11
D;29802;FET0;FT;0142395;29-09-2016;31-10-2016;893232;-20
D;29802;FET0;FT;0142396;29-09-2016;31-10-2016;542761;-20
D;29802;FET0;FT;0142397;29-09-2016;31-10-2016;628534;-20
D;29802;FET0;FT;0142398;29-09-2016;31-10-2016;736098;-20
D;29802;FET0;FT;0142399;29-09-2016;31-10-2016;981464;-20
D;29802;FET0;FT;0142400;29-09-2016;31-10-2016;736098;-20
D;29802;FET0;FT;0142449;30-09-2016;31-10-2016;981464;-20
D;29802;fet0;FT;0153761;30-09-2016;31-10-2016;92439;-20
e;29802;AN;AN;1998100;17-12-2013;17-12-2013;-2281152;1029
e;29802;FET0;FN;0014555;30-08-2013;29-10-2013;687820;1078
E;29802;FNN0;FN;0616471;28-09-2012;29-10-2012;13352;1443
E;29802;fnn0;FN;0637581;31-12-2013;30-01-2014;3896265;985
e;29802;fet0;FT;0045099;28-02-2014;29-04-2014;170836;896
e;29802;fet0;FT;0045100;28-02-2014;29-04-2014;229384;896
e;29802;FET0;FT;0045638;26-06-2014;25-08-2014;94962;778
E;29802;fet0;FT;0045711;30-06-2014;30-07-2014;5005009;804
E;29802;fet0;FT;0063085;30-09-2014;30-10-2014;286050;712
E;29802;fet0;FT;0063086;30-09-2014;30-10-2014;19635;712
E;29802;fet0;FT;0063343;28-11-2014;29-12-2014;7527892;652
E;29802;FET0;FT;0063495;31-12-2014;30-01-2015;717689;620
E;29802;fet0;FT;0063790;27-02-2015;30-03-2015;19635;561
E;29802;fet0;FT;0088156;30-04-2015;01-06-2015;1218382;498
E;29802;fet0;FT;0088157;30-04-2015;01-06-2015;155057;498
E;29802;fet0;FT;0088158;30-04-2015;01-06-2015;1325389;498
E;29802;fet0;FT;0088216;07-05-2015;08-06-2015;404838;491
E;29802;FET0;FT;0088332;11-06-2015;13-07-2015;451926;456
E;29802;FET0;FT;0088479;23-07-2015;24-08-2015;534953;414
E;29802;fet0;FT;0088631;19-08-2015;18-09-2015;497313;389
E;29802;fet0;FT;0104983;30-10-2015;30-11-2015;292600;316
E;29802;fet0;FT;0104984;30-10-2015;30-11-2015;252132;316
E;29802;fet0;FT;0105055;25-11-2015;25-12-2015;290229;291
E;29802;FET0;FT;0105124;30-11-2015;30-12-2015;901449;286
E;29802;FET0;FT;0114451;26-01-2016;11-03-2016;1267112;214
e;29802;fet0;FT;0114488;27-01-2016;26-02-2016;1670688;228
e;29802;fet0;FT;0125247;29-02-2016;30-03-2016;958212;195
e;29802;fet0;FT;0125298;16-03-2016;15-04-2016;485710;179
E;29802;FET0;FT;0125466;12-04-2016;12-05-2016;648883;152
e;29802;fet0;FT;0134790;03-06-2016;04-07-2016;886724;99
e;29802;fet0;FT;0134821;16-06-2016;18-07-2016;237841;85
E;29802;FET0;FT;0134829;22-06-2016;22-07-2016;51503;81
e;29802;fet0;FT;0134841;28-06-2016;28-07-2016;63998;75
e;29802;fet0;FT;0134908;30-06-2016;01-08-2016;2330615;71
E;29802;FET0;FT;0134912;30-06-2016;01-08-2016;867912;71
e;29802;FET0;FT;0142471;05-07-2016;04-08-2016;974236;68
E;29802;FET0;FT;0142494;06-07-2016;05-08-2016;566971;67
E;29802;FET0;FT;0142516;21-07-2016;22-08-2016;38627;50
E;29802;FET0;FT;0142517;21-07-2016;22-08-2016;721421;50
e;29802;FET0;FT;0142519;25-07-2016;24-08-2016;487003;48
e;29802;fet0;FT;0142525;26-07-2016;25-08-2016;565681;47
E;29802;FET0;FT;0142529;27-07-2016;26-08-2016;56101;46
e;29802;FET0;FT;0142536;27-07-2016;26-08-2016;314267;46
e;29802;FET0;FT;0142537;27-07-2016;26-08-2016;176465;46
e;29802;FET0;FT;0142538;27-07-2016;26-08-2016;314267;46
e;29802;FET0;FT;0142539;27-07-2016;26-08-2016;314267;46
e;29802;FET0;FT;0142540;27-07-2016;26-08-2016;429209;46
e;29802;FET0;FT;0142541;27-07-2016;26-08-2016;314267;46
e;29802;FET0;FT;0142564;28-07-2016;29-08-2016;379662;43
e;29802;fet0;FT;0142574;28-07-2016;29-08-2016;62853;43
e;29802;fet0;FT;0142576;28-07-2016;29-08-2016;314267;43
E;29802;FET0;FT;0142577;28-07-2016;29-08-2016;314267;43
e;29802;FET0;FT;0142579;29-07-2016;29-08-2016;628534;43
e;29802;fet0;FT;0142608;01-08-2016;31-08-2016;314267;41
e;29802;FET0;FT;0142611;02-08-2016;01-09-2016;587236;40
e;29802;FET0;FT;0142612;02-08-2016;01-09-2016;322056;40
E;29802;FET0;FT;0142613;02-08-2016;01-09-2016;7897;40
e;29802;fet0;FT;0142618;04-08-2016;05-09-2016;123526;36
E;29802;FET0;FT;0142619;04-08-2016;05-09-2016;367207;36
e;29802;FET0;FT;0142621;05-08-2016;05-09-2016;314267;36
E;29802;FET0;FT;0142624;05-08-2016;05-09-2016;35293;36
e;29802;fet0;FT;0142627;11-08-2016;12-09-2016;64379;29
E;29802;FET0;FT;0142628;11-08-2016;12-09-2016;38627;29
e;29802;fet0;FT;0142630;11-08-2016;12-09-2016;758180;29
e;29802;fet0;FT;0142632;11-08-2016;12-09-2016;314267;29
e;29802;FET0;FT;0142634;12-08-2016;12-09-2016;471401;29
e;29802;FET0;FT;0142635;12-08-2016;12-09-2016;88233;29
E;29802;FET0;FT;0142637;12-08-2016;12-09-2016;471401;29
e;29802;fet0;FT;0142641;12-08-2016;12-09-2016;335780;29
e;29802;fet0;FT;0142649;18-08-2016;19-09-2016;63998;22
E;29802;FET0;FT;0142650;18-08-2016;19-09-2016;12638;22
e;29802;fet0;FT;0142651;18-08-2016;19-09-2016;12638;22
e;29802;FET0;FT;0142654;19-08-2016;19-09-2016;204026;22
e;29802;FET0;FT;0142663;23-08-2016;22-09-2016;786704;19
e;29802;FET0;FT;0142668;24-08-2016;23-09-2016;176465;18
e;29802;FET0;FT;0142672;25-08-2016;26-09-2016;553645;15
e;29802;FET0;FT;0142681;26-08-2016;26-09-2016;471401;15
e;29802;FET0;FT;0142689;29-08-2016;28-09-2016;158819;13
e;29802;fet0;FT;0142699;29-08-2016;28-09-2016;26851;13
e;29802;FET0;FT;0142718;30-08-2016;29-09-2016;282840;12
e;29802;FET0;FT;0142719;30-08-2016;29-09-2016;189831;12
e;29802;FET0;FT;0142720;30-08-2016;29-09-2016;189831;12
e;29802;FET0;FT;0142751;31-08-2016;30-09-2016;157134;11
E;29802;FET0;FT;0142754;31-08-2016;30-09-2016;141172;11
e;29802;FET0;FT;0142774;05-09-2016;05-10-2016;314267;6
e;29802;FET0;FT;0142775;06-09-2016;06-10-2016;809683;5
e;29802;FET0;FT;0142776;06-09-2016;06-10-2016;900718;5
E;29802;FET0;FT;0142777;06-09-2016;06-10-2016;123526;5
e;29802;fet0;FT;0142780;07-09-2016;07-10-2016;88233;4
e;29802;fet0;FT;0142787;12-09-2016;12-10-2016;88233;-1
e;29802;fet0;FT;0142789;12-09-2016;12-10-2016;88233;-1
e;29802;FET0;FT;0142797;16-09-2016;17-10-2016;889395;-6
e;29802;FET0;FT;0142798;16-09-2016;17-10-2016;642357;-6
e;29802;fet0;FT;0142800;16-09-2016;17-10-2016;123526;-6
E;29802;FET0;FT;0142801;20-09-2016;20-10-2016;402500;-9
e;29802;FET0;FT;0142802;21-09-2016;21-10-2016;176465;-10
e;29802;fet0;FT;0142803;21-09-2016;21-10-2016;314267;-10
e;29802;fet0;FT;0142807;22-09-2016;24-10-2016;478756;-13
e;29802;FET0;FT;0142811;23-09-2016;24-10-2016;331914;-13
e;29802;fet0;FT;0142812;23-09-2016;24-10-2016;158819;-13
e;29802;fet0;FT;0142816;26-09-2016;26-10-2016;27641;-15
e;29802;FET0;FT;0142820;26-09-2016;26-10-2016;314267;-15
E;29802;FET0;FT;0142827;26-09-2016;26-10-2016;105879;-15
e;29802;FET0;FT;0142829;27-09-2016;27-10-2016;282840;-16
e;29802;FET0;FT;0142837;28-09-2016;28-10-2016;598499;-17
e;29802;fet0;FT;0142838;28-09-2016;28-10-2016;237841;-17
e;29802;FET0;FT;0142843;28-09-2016;28-10-2016;628534;-17
e;29802;FET0;FT;0142844;28-09-2016;28-10-2016;1358644;-17
e;29802;FET0;FT;0142845;28-09-2016;28-10-2016;158819;-17
e;29802;fet0;FT;0142879;28-09-2016;28-10-2016;188560;-17
e;29802;FET0;FT;0142882;29-09-2016;31-10-2016;610391;-20
e;29802;fet0;FT;0142901;30-09-2016;31-10-2016;31427;-20
E;29802;FET0;FT;0142902;30-09-2016;31-10-2016;482593;-20
E;29802;FET0;FT;0142903;30-09-2016;31-10-2016;395968;-20
E;29802;FET0;FT;0142905;30-09-2016;31-10-2016;188560;-20
E;29802;FET0;FT;0142906;30-09-2016;31-10-2016;70586;-20
E;29802;FET0;FT;0142907;30-09-2016;31-10-2016;94280;-20
E;29802;FET0;FT;0142908;30-09-2016;31-10-2016;31427;-20
F;29802;AN;AN;0042500;21-11-2014;21-11-2014;-396032;690
f;29802;an;an;0052500;20-11-2014;20-11-2014;-404838;691
f;29802;AN;AN;0063877;21-07-2015;21-07-2015;-834457;448
f;29802;an;an;2051400;22-08-2013;22-08-2013;-334390;1146
F;29802;AN;AN;2067300;31-08-2013;31-08-2013;-197420;1137
F;29802;AN;AN;2120500;07-10-2013;07-10-2013;-403424;1100
F;29802;AN;AN;241380001;08-05-2014;08-05-2014;-1006235;887
F;29802;AN;AN;363600;30-04-2014;30-04-2014;-1597849;895
F;29802;AN;AN;41300;30-10-2013;30-10-2013;-741903;1077
f;29802;AN;an;42963;20-08-2014;20-08-2014;-373690;783
F;29802;FNN0;AN;2388100;22-04-2014;22-04-2014;-1073651;903
F;29802;FET0;FN;0011649;28-02-2013;29-04-2013;5957;1261
F;29802;FET0;FN;0030372;20-08-2013;21-10-2013;209773;1086
F;29802;FET0;FN;0030374;20-08-2013;21-10-2013;397936;1086
F;29802;FET0;FN;0030378;20-08-2013;21-10-2013;61493;1086
F;29802;FET0;FN;0031464;30-08-2013;29-10-2013;333991;1078
F;29802;FET0;FN;0031466;30-08-2013;29-10-2013;9425;1078
f;29802;FET0;FN;0031469;30-08-2013;29-10-2013;709216;1078
F;29802;FET0;FN;0031470;30-08-2013;29-10-2013;795872;1078
F;29802;FET0;FN;0032665;30-09-2013;29-11-2013;509588;1047
F;29802;FET0;FN;0032668;30-09-2013;29-11-2013;61493;1047
F;29802;FET0;FN;0032671;30-09-2013;29-11-2013;321955;1047
F;29802;FET0;FN;0033685;22-10-2013;23-12-2013;795872;1023
F;29802;FET0;FN;0034222;30-10-2013;30-12-2013;333991;1016
f;29802;FET0;FN;0047920;31-03-2014;30-05-2014;404838;865
f;29802;FET0;FN;0084391;29-04-2015;29-06-2015;708467;470
F;29802;FET0;FN;0084393;29-04-2015;29-06-2015;305937;470
F;29802;FET0;FN;0084471;30-04-2015;29-06-2015;8807283;470
F;29802;fnn0;FN;0602426;19-08-2011;18-10-2011;789037;1820
F;29802;FET0;FT;0030382;20-08-2013;21-10-2013;753472;1086
F;29802;FET0;FT;0030384;20-08-2013;21-10-2013;684994;1086
F;29802;FET0;FT;0030386;20-08-2013;21-10-2013;708556;1086
F;29802;FET0;FT;0031471;30-08-2013;29-10-2013;173240;1078
F;29802;FET0;FT;0031473;30-08-2013;29-10-2013;199301;1078
F;29802;FET0;FT;0031474;30-08-2013;29-10-2013;163387;1078
F;29802;FET0;FT;0032681;30-09-2013;29-11-2013;106410;1047
F;29802;FET0;FT;0033688;22-10-2013;23-12-2013;1231055;1023
F;29802;FET0;FT;0034181;30-10-2013;30-12-2013;1167985;1016
F;29802;FET0;FT;0034182;30-10-2013;30-12-2013;106410;1016
F;29802;FET0;FT;0037047;19-11-2013;20-01-2014;373690;995
F;29802;FET0;FT;0042961;27-01-2014;26-02-2014;810051;958
F;29802;FET0;FT;0042972;27-01-2014;26-02-2014;312242;958
F;29802;FET0;FT;0046484;26-02-2014;28-04-2014;49195;897
F;29802;FET0;FT;0053991;20-06-2014;19-08-2014;658415;784
F;29802;FET0;FT;0055635;31-07-2014;01-09-2014;795872;771
F;29802;FET0;FT;0084394;29-04-2015;29-06-2015;397936;470
f;29802;ncn1;NC;0014051;29-10-2012;29-10-2012;-224910;1443
f;29802;net0;NC;0006632;23-12-2014;23-12-2014;-780640;658
F;29802;AN;AN;0240516;24-05-2016;24-05-2016;-485710;140
f;29802;an;an;0125461;18-07-2016;18-07-2016;-887945;85
F;29802;FET0;FT;0136772;15-07-2016;13-09-2016;329050;28
F;29802;FET0;FT;0136913;22-07-2016;20-09-2016;27266;21
F;29802;FET0;FT;0136914;22-07-2016;20-09-2016;116444;21
f;29802;FET0;FN;0146005;26-07-2016;26-09-2016;809676;15
f;29802;FET0;FN;0146183;28-07-2016;26-09-2016;7168001;15
f;29802;FET0;FN;0146184;28-07-2016;26-09-2016;831267;15
F;29802;fet0;FT;0146200;28-07-2016;29-08-2016;334880;43
F;29802;FET0;FT;0146211;29-07-2016;27-09-2016;218132;14
F;29802;FET0;FT;0146229;29-07-2016;27-09-2016;218132;14
F;29802;FET0;FT;0146337;08-08-2016;07-10-2016;436264;4
F;29802;FET0;FT;0146338;08-08-2016;07-10-2016;329050;4
F;29802;FET0;FT;0146339;08-08-2016;07-10-2016;658101;4
f;29802;FET0;FN;0146516;18-08-2016;17-10-2016;735706;-6
F;29802;FET0;FT;0146517;18-08-2016;17-10-2016;116444;-6
F;29802;FET0;FT;0146518;18-08-2016;17-10-2016;329050;-6
F;29802;FET0;FT;0146519;18-08-2016;17-10-2016;104815;-6
F;29802;FET0;FT;0146555;19-08-2016;19-09-2016;19992;22
F;29802;FET0;FT;0146739;25-08-2016;26-09-2016;363312;15
F;29802;FET0;FT;0146754;26-08-2016;25-10-2016;116444;-14
f;29802;FET0;FN;0146773;26-08-2016;25-10-2016;8036153;-14
f;29802;FET0;FN;0146774;26-08-2016;25-10-2016;723311;-14
F;29802;FET0;FT;0146775;26-08-2016;25-10-2016;81505;-14
F;29802;FET0;FN;0146915;31-08-2016;31-10-2016;647741;-20
F;29802;FET0;FN;0149695;21-09-2016;21-11-2016;755698;-41
F;29802;FET0;FT;0149696;21-09-2016;21-11-2016;116444;-41
F;29802;fet0;FT;0149916;27-09-2016;27-10-2016;347518;-16
f;29802;FET0;FN;0150015;29-09-2016;28-11-2016;8063714;-48
F;29802;FET0;FN;0150016;29-09-2016;28-11-2016;809676;-48
f;29802;FET0;FN;0150089;30-09-2016;29-11-2016;755698;-49
G;29802;FET0;FN;0041275;06-02-2014;07-04-2014;234430;918
G;29802;FET0;FN;0041323;19-02-2014;21-04-2014;351645;904
G;29802;FET0;FN;0056458;11-07-2014;09-09-2014;396032;763
G;29802;FET0;FN;0056762;25-08-2014;24-10-2014;283387;718
G;29802;FET0;FN;0080314;20-03-2015;19-05-2015;34919;511
G;29802;FNN0;FN;0639638;31-08-2012;30-10-2012;48790;1442
G;29802;FNN0;FN;0648957;28-01-2013;29-03-2013;39865;1292
G;29802;FET0;FT;0005744;28-03-2013;29-04-2013;53550;1261
G;29802;fet0;FT;0005962;29-04-2013;29-05-2013;350127;1231
g;29802;net0;NC;0005212;27-08-2014;27-08-2014;-115430;776
g;29802;fet0;FT;0115058;15-03-2016;14-04-2016;712923;180
G;29802;FET0;FT;0115085;21-03-2016;20-05-2016;776011;144
G;29802;FET0;FT;0139773;25-07-2016;24-08-2016;454473;48
G;29802;FET0;FT;0139788;27-07-2016;26-09-2016;836165;15
G;29802;FET0;FT;0139845;28-07-2016;26-09-2016;560561;15
G;29802;FET0;FT;0139896;04-08-2016;03-10-2016;140920;8
G;29802;FET0;FT;0139933;11-08-2016;10-10-2016;140920;1
G;29802;FET0;FT;0139934;11-08-2016;10-10-2016;837724;1
G;29802;FET0;FT;0148974;22-08-2016;21-10-2016;418083;-10
g;29802;fet0;FT;0148997;24-08-2016;23-09-2016;454473;18
G;29802;FET0;FT;0149085;31-08-2016;31-10-2016;140920;-20
G;29802;FET0;FT;0149125;07-09-2016;07-11-2016;287552;-27
G;29802;FET0;FT;0149131;08-09-2016;07-11-2016;426847;-27
G;29802;FET0;FT;0149140;09-09-2016;08-11-2016;927795;-28
G;29802;FET0;FT;0149162;14-09-2016;14-11-2016;142217;-34
G;29802;FET0;FT;0149163;14-09-2016;14-11-2016;714202;-34
G;29802;FET0;FT;0149199;26-09-2016;26-10-2016;999225;-15
F1;29805;FET0;FT;0117312;11-12-2015;10-01-2016;27744;275
F1;29805;fet0;FT;0117416;14-12-2015;13-01-2016;41626;272
F1;29805;FET0;FT;0117523;16-12-2015;15-01-2016;27750;270
F1;29805;FET0;FT;0117582;17-12-2015;16-01-2016;13875;269
F1;29805;fet0;FT;0119352;28-12-2015;27-01-2016;138754;258
F1;29805;FET0;FT;0119458;29-12-2015;28-01-2016;27750;257
f1;29805;an;an;0122590;18-03-2016;18-03-2016;-277509;207
F1;29805;FET0;FT;0148585;02-09-2016;02-10-2016;41626;9
F1;29805;FET0;FT;0148941;14-09-2016;14-10-2016;27751;-3
F1;29805;FET0;FT;0150533;20-09-2016;20-10-2016;27751;-9
F1;29805;FET0;FT;0150623;22-09-2016;22-10-2016;13875;-11
F1;29805;FET0;FT;0150759;27-09-2016;27-10-2016;41626;-16
F1;29805;FET0;FT;0150979;30-09-2016;30-10-2016;13875;-19
F1;29806;AN;AN;0092654;31-08-2015;31-08-2015;-13877;407
F1;29806;FET0;FT;0148586;02-09-2016;02-10-2016;27751;9
F1;29806;FET0;FT;0148677;06-09-2016;06-10-2016;27751;5
F1;29806;FET0;FT;0148759;08-09-2016;08-10-2016;27751;3
F1;29806;FET0;FT;0148828;12-09-2016;12-10-2016;124879;-1
F1;29806;FET0;FT;0148858;12-09-2016;12-10-2016;55502;-1
F1;29806;FET0;FT;0148942;14-09-2016;14-10-2016;27751;-3
F1;29806;FET0;FT;0150532;20-09-2016;20-10-2016;27751;-9
F1;29806;FET0;FT;0150622;22-09-2016;22-10-2016;27751;-11
F1;29806;fet0;FT;0150758;27-09-2016;27-10-2016;41626;-16
F1;29806;FET0;FT;0150980;30-09-2016;30-10-2016;69377;-19
D;29813;FET0;FT;0114122;29-02-2016;29-04-2016;559062;165
D;29813;FET0;FT;0126785;31-03-2016;30-05-2016;559062;134
D;29813;FET0;FT;0126896;29-04-2016;28-06-2016;445655;105
D;29813;FET0;FT;0127026;31-05-2016;01-08-2016;700315;71
D;29813;FET0;FT;0141978;30-06-2016;29-08-2016;700315;43
D;29813;FET0;FT;0142170;29-07-2016;27-09-2016;955570;14
D;29813;FET0;FT;0142303;31-08-2016;31-10-2016;955570;-20
D;29813;FET0;FT;0142442;30-09-2016;29-11-2016;1129310;-49
g;29832;fet0;FT;0149215;27-09-2016;27-10-2016;3864;-16
g;29832;fet0;FT;0149216;27-09-2016;27-10-2016;11592;-16
